date,symbol,industry,basic_industry,close,stock_strength_score,momentum_20d,market_rs_20d,volume_confirmation_score
2025-05-08,ZAGGLE,Information Technology,Information Technology,339.75,54.94,-0.05883218120311673,-2.08,100.0
2025-05-09,ZAGGLE,Information Technology,Information Technology,337.75,63.07,9.730344379467182,7.71,40.0
2025-05-12,ZAGGLE,Information Technology,Information Technology,366.65,77.19,15.808591282375218,13.79,100.0
2025-05-13,ZAGGLE,Information Technology,Information Technology,384.4,83.06,27.369118621603693,25.35,100.0
2025-05-14,ZAGGLE,Information Technology,Information Technology,396.45,82.07,23.543159862885645,21.52,100.0
2025-05-15,ZAGGLE,Information Technology,Information Technology,420.7,84.64,26.716867469879514,24.7,100.0
2025-05-16,ZAGGLE,Information Technology,Information Technology,439.65,86.13,31.987391173821656,29.97,100.0
2025-05-19,ZAGGLE,Information Technology,Information Technology,426.4,80.0,28.743961352657,26.72,40.0
2025-05-20,ZAGGLE,Information Technology,Information Technology,428.85,83.58,26.225165562913922,24.21,65.0
2025-05-21,ZAGGLE,Information Technology,Information Technology,428.05,78.95,22.4749642346209,20.45,40.0
2025-05-22,ZAGGLE,Information Technology,Information Technology,419.5,77.09,17.12969426218065,15.11,40.0
2025-05-23,ZAGGLE,Information Technology,Information Technology,426.95,82.06,19.30976666200921,17.29,65.0
2025-05-26,ZAGGLE,Information Technology,Information Technology,423.8,78.71,25.62620423892099,23.61,40.0
2025-05-27,ZAGGLE,Information Technology,Information Technology,423.65,78.09,24.438243501248348,22.42,40.0
2025-05-28,ZAGGLE,Information Technology,Information Technology,426.6,82.57,26.38127684787439,24.36,65.0
2025-05-29,ZAGGLE,Information Technology,Information Technology,441.55,84.33,37.31923495568341,35.3,65.0
2025-05-30,ZAGGLE,Information Technology,Information Technology,433.25,80.04,36.17790350463619,34.16,40.0
2025-06-02,ZAGGLE,Information Technology,Information Technology,434.25,82.97,31.590909090909093,29.57,65.0
2025-06-03,ZAGGLE,Information Technology,Information Technology,434.15,79.35,35.99060297572434,33.97,40.0
2025-06-04,ZAGGLE,Information Technology,Information Technology,442.7,82.86,36.257309941520475,34.24,65.0
2025-06-05,ZAGGLE,Information Technology,Information Technology,440.35,76.18,29.61000735835173,27.59,40.0
2025-06-06,ZAGGLE,Information Technology,Information Technology,434.05,75.12,28.512213175425604,26.49,40.0
2025-06-09,ZAGGLE,Information Technology,Information Technology,460.15,89.62,25.50115914359743,23.48,100.0
2025-06-10,ZAGGLE,Information Technology,Information Technology,459.05,77.03,19.41987513007286,17.4,40.0
2025-06-11,ZAGGLE,Information Technology,Information Technology,447.4,71.92,12.8515575734645,10.83,40.0
2025-06-12,ZAGGLE,Information Technology,Information Technology,439.8,61.57,4.54005229379606,2.52,40.0
2025-06-13,ZAGGLE,Information Technology,Information Technology,436.65,50.75,-0.6823609689525778,-2.7,40.0
2025-06-16,ZAGGLE,Information Technology,Information Technology,430.65,58.02,0.9967166979362174,-1.02,40.0
2025-06-17,ZAGGLE,Information Technology,Information Technology,427.8,39.68,-0.24484085344526063,-2.26,40.0
2025-06-18,ZAGGLE,Information Technology,Information Technology,422.2,38.33,-1.366662773040539,-3.39,40.0
2025-06-19,ZAGGLE,Information Technology,Information Technology,405.5,31.29,-3.3373063170440975,-5.36,40.0
2025-06-20,ZAGGLE,Information Technology,Information Technology,402.6,21.25,-5.703243939571367,-7.72,10.0
2025-06-23,ZAGGLE,Information Technology,Information Technology,410.15,41.46,-3.220858895705525,-5.24,65.0
2025-06-24,ZAGGLE,Information Technology,Information Technology,416.7,43.52,-1.640505133954917,-3.66,65.0
2025-06-25,ZAGGLE,Information Technology,Information Technology,421.6,41.97,-1.1720581340834535,-3.19,65.0
2025-06-26,ZAGGLE,Information Technology,Information Technology,417.55,28.13,-5.435398029668215,-7.46,40.0
2025-06-27,ZAGGLE,Information Technology,Information Technology,410.8,27.65,-5.181765724177723,-7.2,40.0
2025-06-30,ZAGGLE,Information Technology,Information Technology,412.9,31.02,-4.916522740356943,-6.94,65.0
2025-07-01,ZAGGLE,Information Technology,Information Technology,413.1,30.43,-4.848554647011394,-6.87,65.0
2025-07-02,ZAGGLE,Information Technology,Information Technology,416.8,34.81,-5.85046306754009,-7.87,100.0
2025-07-03,ZAGGLE,Information Technology,Information Technology,420.25,44.51,-4.5645509254002565,-6.58,65.0
2025-07-04,ZAGGLE,Information Technology,Information Technology,420.5,48.25,-3.1217601658795058,-5.14,65.0
2025-07-07,ZAGGLE,Information Technology,Information Technology,412.0,22.28,-10.463979137237855,-12.48,40.0
2025-07-08,ZAGGLE,Information Technology,Information Technology,415.55,27.37,-9.476091928983765,-11.5,65.0
2025-07-09,ZAGGLE,Information Technology,Information Technology,421.05,51.32,-5.889584264640135,-7.91,100.0
2025-07-10,ZAGGLE,Information Technology,Information Technology,419.55,42.68,-4.6043656207366945,-6.62,40.0
2025-07-11,ZAGGLE,Information Technology,Information Technology,413.45,28.09,-5.313179892362296,-7.33,40.0
2025-07-14,ZAGGLE,Information Technology,Information Technology,410.85,30.85,-4.597701149425282,-6.62,40.0
2025-07-15,ZAGGLE,Information Technology,Information Technology,416.4,36.23,-2.664796633941102,-4.68,65.0
2025-07-16,ZAGGLE,Information Technology,Information Technology,420.35,53.08,-0.4381809568924644,-2.46,65.0
2025-07-17,ZAGGLE,Information Technology,Information Technology,423.3,69.51,4.389642416769424,2.37,100.0
2025-07-18,ZAGGLE,Information Technology,Information Technology,414.7,46.89,3.005464480874309,0.99,40.0
2025-07-21,ZAGGLE,Information Technology,Information Technology,404.95,27.24,-1.267828843106178,-3.29,40.0
2025-07-22,ZAGGLE,Information Technology,Information Technology,412.6,38.82,-0.9839212862970848,-3.0,65.0
2025-07-23,ZAGGLE,Information Technology,Information Technology,410.35,28.65,-2.6684060721062663,-4.69,40.0
2025-07-24,ZAGGLE,Information Technology,Information Technology,406.15,29.75,-2.730211950664596,-4.75,40.0
2025-07-25,ZAGGLE,Information Technology,Information Technology,383.05,18.09,-6.7551119766309675,-8.78,10.0
2025-07-28,ZAGGLE,Information Technology,Information Technology,369.1,14.53,-10.607895374182597,-12.63,10.0
2025-07-29,ZAGGLE,Information Technology,Information Technology,394.3,42.04,-4.550956184943111,-6.57,100.0
2025-07-30,ZAGGLE,Information Technology,Information Technology,387.9,25.16,-6.9337811900192055,-8.95,40.0
2025-07-31,ZAGGLE,Information Technology,Information Technology,379.15,19.71,-9.779892920880428,-11.8,40.0
2025-08-01,ZAGGLE,Information Technology,Information Technology,376.05,21.41,-10.570749108204513,-12.59,40.0
2025-08-04,ZAGGLE,Information Technology,Information Technology,374.6,23.15,-9.07766990291261,-11.1,40.0
2025-08-05,ZAGGLE,Information Technology,Information Technology,375.35,26.39,-9.673926122006971,-11.69,65.0
2025-08-06,ZAGGLE,Information Technology,Information Technology,362.85,17.17,-13.822586391164936,-15.84,40.0
2025-08-07,ZAGGLE,Information Technology,Information Technology,384.3,38.53,-8.401859134787271,-10.42,100.0
2025-08-08,ZAGGLE,Information Technology,Information Technology,378.8,29.61,-8.380698996251057,-10.4,40.0
2025-08-11,ZAGGLE,Information Technology,Information Technology,375.7,29.09,-8.555433856638682,-10.58,40.0
2025-08-12,ZAGGLE,Information Technology,Information Technology,372.25,25.25,-10.602785782901048,-12.62,40.0
2025-08-13,ZAGGLE,Information Technology,Information Technology,374.9,28.93,-10.812418222909493,-12.83,65.0
2025-08-14,ZAGGLE,Information Technology,Information Technology,367.2,17.21,-13.25301204819278,-15.27,10.0
2025-08-18,ZAGGLE,Information Technology,Information Technology,409.0,67.41,-1.3744875813841317,-3.39,100.0
2025-08-19,ZAGGLE,Information Technology,Information Technology,410.35,74.3,1.3334979627114496,-0.69,100.0
2025-08-20,ZAGGLE,Information Technology,Information Technology,400.3,50.49,-2.9810954920019395,-5.0,40.0
2025-08-21,ZAGGLE,Information Technology,Information Technology,394.4,47.81,-3.886925795053009,-5.91,40.0
2025-08-22,ZAGGLE,Information Technology,Information Technology,402.75,60.52,-0.8371291394804858,-2.86,65.0
2026-07-02,ZAGGLE,Information Technology,Information Technology,211.9,14.26,-44.680851063829785,-46.7,40.0
2026-07-03,ZAGGLE,Information Technology,Information Technology,212.95,18.67,-42.30560823625035,-44.33,65.0
2026-07-06,ZAGGLE,Information Technology,Information Technology,209.49,14.04,-46.870403246259194,-48.89,40.0
2026-07-07,ZAGGLE,Information Technology,Information Technology,205.45,14.03,-47.03531838102604,-49.06,40.0
2026-07-08,ZAGGLE,Information Technology,Information Technology,201.69,14.27,-46.80469471185547,-48.82,40.0
2026-07-09,ZAGGLE,Information Technology,Information Technology,205.06,18.26,-45.470017284935516,-47.49,65.0
2026-07-10,ZAGGLE,Information Technology,Information Technology,207.79,18.48,-44.53016550987721,-46.55,65.0
2026-07-13,ZAGGLE,Information Technology,Information Technology,217.8,24.9,-41.97415745304382,-43.99,100.0
2026-07-14,ZAGGLE,Information Technology,Information Technology,212.74,15.84,-41.36971200220477,-43.39,40.0
2026-07-15,ZAGGLE,Information Technology,Information Technology,211.96,14.48,-44.84517304189435,-46.87,40.0
2026-07-16,ZAGGLE,Information Technology,Information Technology,210.53,14.52,-44.42185850052799,-46.44,40.0
2026-07-17,ZAGGLE,Information Technology,Information Technology,209.61,14.5,-44.20814479638009,-46.23,40.0
2026-07-20,ZAGGLE,Information Technology,Information Technology,207.79,14.53,-44.179986568166555,-46.2,40.0
2026-07-21,ZAGGLE,Information Technology,Information Technology,206.12,14.16,-45.02000533475593,-47.04,40.0
2026-07-22,ZAGGLE,Information Technology,Information Technology,203.35,14.28,-44.621459694989106,-46.64,40.0
2026-07-23,ZAGGLE,Information Technology,Information Technology,201.15,12.9,-50.81907090464548,-52.84,40.0
2026-07-24,ZAGGLE,Information Technology,Information Technology,199.97,12.89,-51.26842938954551,-53.29,40.0
2026-07-27,ZAGGLE,Information Technology,Information Technology,203.34,17.33,-49.203097676742445,-51.22,65.0
2026-07-28,ZAGGLE,Information Technology,Information Technology,203.79,17.61,-48.329107505070986,-50.35,65.0
2026-07-29,ZAGGLE,Information Technology,Information Technology,207.74,17.58,-48.41961514587213,-50.44,65.0
2026-07-30,ZAGGLE,Information Technology,Information Technology,204.77,33.61,-3.364794714487962,-5.38,40.0
2026-07-31,ZAGGLE,Information Technology,Information Technology,204.6,31.08,-3.9211082413712073,-5.94,40.0
2026-08-03,ZAGGLE,Information Technology,Information Technology,205.85,37.29,-1.7375531051601611,-3.76,65.0
2026-08-04,ZAGGLE,Information Technology,Information Technology,203.84,35.03,-0.7836456558773408,-2.8,40.0
2026-08-05,ZAGGLE,Information Technology,Information Technology,209.24,46.87,3.7433685358718938,1.72,65.0
2026-08-06,ZAGGLE,Information Technology,Information Technology,206.13,35.41,0.5217984980005808,-1.5,40.0
2026-08-07,ZAGGLE,Information Technology,Information Technology,206.06,33.19,-0.8325713460705431,-2.85,40.0
2026-08-10,ZAGGLE,Information Technology,Information Technology,203.98,21.02,-6.345270890725441,-8.37,40.0
2026-08-11,ZAGGLE,Information Technology,Information Technology,203.64,24.09,-4.277521857666644,-6.3,40.0
2026-08-12,ZAGGLE,Information Technology,Information Technology,201.71,19.4,-4.835818078882803,-6.86,10.0
2026-08-13,ZAGGLE,Information Technology,Information Technology,201.04,24.43,-4.507671115755474,-6.53,40.0
2026-08-14,ZAGGLE,Information Technology,Information Technology,200.59,19.93,-4.303229807738185,-6.32,10.0
2026-08-17,ZAGGLE,Information Technology,Information Technology,160.48,5.63,-22.768179411906253,-24.79,10.0
2026-08-18,ZAGGLE,Information Technology,Information Technology,165.88,19.56,-19.522608189404234,-21.54,100.0
2026-08-19,ZAGGLE,Information Technology,Information Technology,186.04,26.37,-8.512417014998775,-10.53,100.0
2026-08-20,ZAGGLE,Information Technology,Information Technology,197.56,38.39,-1.7847377578921186,-3.8,100.0
2026-08-21,ZAGGLE,Information Technology,Information Technology,200.12,44.46,0.07501125168776213,-1.94,100.0
2024-03-18,ZEAL,Diversified Commercial,Diversified Commercial,205.1,58.51,,0.0,40.0
2024-03-19,ZEAL,Diversified Commercial,Diversified Commercial,199.25,41.51,,0.0,40.0
2024-03-20,ZEAL,Diversified Commercial,Diversified Commercial,201.05,45.26,,0.0,65.0
2024-03-21,ZEAL,Diversified Commercial,Diversified Commercial,202.0,45.26,,0.0,65.0
2024-03-22,ZEAL,Diversified Commercial,Diversified Commercial,201.15,41.51,,0.0,40.0
2024-03-25,ZEAL,Diversified Commercial,Diversified Commercial,201.15,37.01,,0.0,10.0
2024-03-26,ZEAL,Diversified Commercial,Diversified Commercial,200.95,41.51,,0.0,40.0
2024-03-27,ZEAL,Diversified Commercial,Diversified Commercial,195.05,41.51,,0.0,40.0
2024-03-28,ZEAL,Diversified Commercial,Diversified Commercial,197.4,45.26,,0.0,65.0
2024-03-29,ZEAL,Diversified Commercial,Diversified Commercial,197.4,41.51,,0.0,40.0
2024-04-02,ZEAL,Diversified Commercial,Diversified Commercial,206.5,54.26,,0.0,65.0
2024-04-03,ZEAL,Diversified Commercial,Diversified Commercial,211.0,54.26,,0.0,65.0
2024-04-04,ZEAL,Diversified Commercial,Diversified Commercial,208.05,50.51,,0.0,40.0
2024-04-05,ZEAL,Diversified Commercial,Diversified Commercial,206.0,50.51,,0.0,40.0
2024-04-08,ZEAL,Diversified Commercial,Diversified Commercial,207.1,54.26,,0.0,65.0
2024-04-09,ZEAL,Diversified Commercial,Diversified Commercial,207.0,50.51,,0.0,40.0
2024-04-10,ZEAL,Diversified Commercial,Diversified Commercial,203.1,41.51,,0.0,40.0
2024-04-11,ZEAL,Diversified Commercial,Diversified Commercial,203.1,41.51,,0.0,40.0
2024-04-12,ZEAL,Diversified Commercial,Diversified Commercial,205.0,54.26,,0.0,65.0
2024-04-15,ZEAL,Diversified Commercial,Diversified Commercial,200.0,32.69,,-2.02,40.0
2024-04-16,ZEAL,Diversified Commercial,Diversified Commercial,199.95,16.62,-2.5109702584105387,-4.53,40.0
2024-04-17,ZEAL,Diversified Commercial,Diversified Commercial,199.95,21.91,0.3513174404015107,-1.67,40.0
2024-04-18,ZEAL,Diversified Commercial,Diversified Commercial,211.05,60.98,4.973887092762985,2.95,100.0
2024-04-19,ZEAL,Diversified Commercial,Diversified Commercial,233.05,90.33,15.371287128712874,13.35,100.0
2024-04-22,ZEAL,Diversified Commercial,Diversified Commercial,239.7,91.95,19.16480238627889,17.14,100.0
2024-04-23,ZEAL,Diversified Commercial,Diversified Commercial,230.0,68.82,14.342530449913005,12.32,10.0
2024-04-24,ZEAL,Diversified Commercial,Diversified Commercial,222.5,62.81,10.72406071161982,8.7,40.0
2024-04-25,ZEAL,Diversified Commercial,Diversified Commercial,220.0,65.28,12.791591899512934,10.77,40.0
2024-04-26,ZEAL,Diversified Commercial,Diversified Commercial,224.45,70.8,13.703140830800397,11.68,65.0
2024-04-29,ZEAL,Diversified Commercial,Diversified Commercial,224.1,73.92,13.525835866261392,11.51,40.0
2024-04-30,ZEAL,Diversified Commercial,Diversified Commercial,213.95,39.79,3.607748184019366,1.59,10.0
2024-05-01,ZEAL,Diversified Commercial,Diversified Commercial,213.95,37.5,1.398104265402833,-0.62,10.0
2024-05-02,ZEAL,Diversified Commercial,Diversified Commercial,210.9,38.92,1.3698630136986356,-0.65,10.0
2024-05-03,ZEAL,Diversified Commercial,Diversified Commercial,211.0,59.13,2.4271844660194164,0.41,100.0
2024-05-06,ZEAL,Diversified Commercial,Diversified Commercial,207.9,40.92,0.38628681796233355,-1.63,40.0
2024-05-07,ZEAL,Diversified Commercial,Diversified Commercial,204.7,38.63,-1.1111111111111183,-3.13,40.0
2024-05-08,ZEAL,Diversified Commercial,Diversified Commercial,203.05,41.57,-0.02461841457409575,-2.04,40.0
2024-05-09,ZEAL,Diversified Commercial,Diversified Commercial,200.9,43.09,-1.0832102412604572,-3.1,40.0
2024-05-10,ZEAL,Diversified Commercial,Diversified Commercial,198.0,32.27,-3.4146341463414664,-5.43,40.0
2024-05-13,ZEAL,Diversified Commercial,Diversified Commercial,204.5,50.91,2.2499999999999964,0.23,65.0
2024-05-14,ZEAL,Diversified Commercial,Diversified Commercial,204.5,45.45,2.2755688922230677,0.26,40.0
2024-05-15,ZEAL,Diversified Commercial,Diversified Commercial,199.35,33.33,-0.30007501875468634,-2.32,40.0
2024-05-16,ZEAL,Diversified Commercial,Diversified Commercial,205.0,29.78,-2.8666192845297367,-4.89,65.0
2024-05-17,ZEAL,Diversified Commercial,Diversified Commercial,202.05,12.06,-13.301866552242004,-15.32,40.0
2024-05-20,ZEAL,Diversified Commercial,Diversified Commercial,202.5,15.34,-15.519399249061328,-17.54,65.0
2024-05-21,ZEAL,Diversified Commercial,Diversified Commercial,204.85,19.08,-10.93478260869566,-12.95,65.0
2024-05-22,ZEAL,Diversified Commercial,Diversified Commercial,201.35,12.03,-9.505617977528091,-11.53,10.0
2024-05-23,ZEAL,Diversified Commercial,Diversified Commercial,201.35,18.57,-8.477272727272734,-10.5,40.0
2024-05-24,ZEAL,Diversified Commercial,Diversified Commercial,204.0,23.02,-9.111160614836267,-11.13,65.0
2024-05-27,ZEAL,Diversified Commercial,Diversified Commercial,205.05,26.26,-8.500669344042834,-10.52,65.0
2024-05-28,ZEAL,Diversified Commercial,Diversified Commercial,200.0,27.79,-6.520215003505491,-8.54,40.0
2024-05-29,ZEAL,Diversified Commercial,Diversified Commercial,197.7,25.53,-7.595232530965179,-9.62,40.0
2024-05-30,ZEAL,Diversified Commercial,Diversified Commercial,201.0,40.69,-4.694167852062591,-6.71,65.0
2024-05-31,ZEAL,Diversified Commercial,Diversified Commercial,201.3,40.44,-4.5971563981042625,-6.62,65.0
2024-06-03,ZEAL,Diversified Commercial,Diversified Commercial,200.25,34.02,-3.6796536796536827,-5.7,40.0
2024-06-04,ZEAL,Diversified Commercial,Diversified Commercial,183.4,21.2,-10.405471421592571,-12.43,10.0
2024-06-05,ZEAL,Diversified Commercial,Diversified Commercial,190.9,36.55,-5.983747845358289,-8.0,65.0
2024-06-06,ZEAL,Diversified Commercial,Diversified Commercial,193.0,30.83,-3.932304629168748,-5.95,65.0
2024-06-07,ZEAL,Diversified Commercial,Diversified Commercial,196.6,40.76,-0.7070707070707116,-2.73,100.0
2024-06-10,ZEAL,Diversified Commercial,Diversified Commercial,194.0,19.98,-5.134474327628357,-7.15,40.0
2024-06-11,ZEAL,Diversified Commercial,Diversified Commercial,194.2,24.45,-5.0366748166259185,-7.06,65.0
2024-06-12,ZEAL,Diversified Commercial,Diversified Commercial,193.05,18.4,-3.16027088036116,-5.18,10.0
2024-06-13,ZEAL,Diversified Commercial,Diversified Commercial,188.95,11.23,-7.829268292682934,-9.85,10.0
2024-06-14,ZEAL,Diversified Commercial,Diversified Commercial,188.0,12.24,-6.95372432566197,-8.97,10.0
2024-06-17,ZEAL,Diversified Commercial,Diversified Commercial,188.0,17.39,-7.160493827160497,-9.18,40.0
2024-06-18,ZEAL,Diversified Commercial,Diversified Commercial,188.9,25.4,-7.7861850134244515,-9.81,100.0
2024-06-19,ZEAL,Diversified Commercial,Diversified Commercial,188.85,13.7,-6.208095356344678,-8.23,10.0
2024-06-20,ZEAL,Diversified Commercial,Diversified Commercial,189.0,21.13,-6.133598212068536,-8.15,65.0
2024-06-21,ZEAL,Diversified Commercial,Diversified Commercial,191.0,20.14,-6.372549019607843,-8.39,65.0
2024-06-24,ZEAL,Diversified Commercial,Diversified Commercial,205.2,46.69,0.0731528895391298,-1.95,100.0
2024-06-25,ZEAL,Diversified Commercial,Diversified Commercial,211.0,58.71,5.499999999999994,3.48,100.0
2024-06-26,ZEAL,Diversified Commercial,Diversified Commercial,205.7,44.31,4.046535154274156,2.03,40.0
2024-06-27,ZEAL,Diversified Commercial,Diversified Commercial,205.5,39.08,2.238805970149249,0.22,40.0
2024-06-28,ZEAL,Diversified Commercial,Diversified Commercial,197.95,28.79,-1.6641828117238022,-3.68,40.0
2024-07-01,ZEAL,Diversified Commercial,Diversified Commercial,198.2,33.92,-1.023720349563051,-3.04,65.0
2024-07-02,ZEAL,Diversified Commercial,Diversified Commercial,200.0,48.76,9.051254089422024,7.03,100.0
2024-07-03,ZEAL,Diversified Commercial,Diversified Commercial,191.3,12.61,0.20953378732320171,-1.81,10.0
2024-07-04,ZEAL,Diversified Commercial,Diversified Commercial,216.4,64.59,12.124352331606225,10.1,100.0
2024-07-05,ZEAL,Diversified Commercial,Diversified Commercial,214.4,48.25,9.053916581892164,7.03,10.0
2024-07-08,ZEAL,Diversified Commercial,Diversified Commercial,211.65,58.56,9.097938144329909,7.08,40.0
2024-07-09,ZEAL,Diversified Commercial,Diversified Commercial,207.75,55.41,6.977342945417098,4.96,40.0
2024-07-10,ZEAL,Diversified Commercial,Diversified Commercial,199.35,35.29,3.263403263403264,1.24,40.0
2024-07-11,ZEAL,Diversified Commercial,Diversified Commercial,200.0,47.58,5.848107965070137,3.83,65.0
2024-07-12,ZEAL,Diversified Commercial,Diversified Commercial,196.6,37.38,4.574468085106376,2.55,10.0
2024-07-15,ZEAL,Diversified Commercial,Diversified Commercial,193.0,35.29,2.659574468085113,0.64,40.0
2024-07-16,ZEAL,Diversified Commercial,Diversified Commercial,193.25,39.09,2.302805717310741,0.28,65.0
2024-07-17,ZEAL,Diversified Commercial,Diversified Commercial,193.25,34.91,2.3298914482393407,0.31,40.0
2024-07-18,ZEAL,Diversified Commercial,Diversified Commercial,191.6,36.54,1.3756613756613634,-0.64,40.0
2024-07-19,ZEAL,Diversified Commercial,Diversified Commercial,186.5,30.64,-2.3560209424083767,-4.38,40.0
2024-07-22,ZEAL,Diversified Commercial,Diversified Commercial,194.5,28.26,-5.214424951267049,-7.23,65.0
2024-07-23,ZEAL,Diversified Commercial,Diversified Commercial,189.5,15.76,-10.189573459715639,-12.21,40.0
2024-07-24,ZEAL,Diversified Commercial,Diversified Commercial,195.05,30.59,-5.177442877977622,-7.2,100.0
2024-07-25,ZEAL,Diversified Commercial,Diversified Commercial,191.25,16.99,-6.934306569343063,-8.95,40.0
2024-07-26,ZEAL,Diversified Commercial,Diversified Commercial,203.5,58.56,2.8037383177570208,0.78,100.0
2024-07-29,ZEAL,Diversified Commercial,Diversified Commercial,197.1,40.41,-0.5549949545913146,-2.57,40.0
2024-07-30,ZEAL,Diversified Commercial,Diversified Commercial,197.65,41.62,-1.1749999999999927,-3.19,65.0
2024-07-31,ZEAL,Diversified Commercial,Diversified Commercial,191.65,32.82,0.1829587036068947,-1.84,40.0
2024-08-01,ZEAL,Diversified Commercial,Diversified Commercial,194.0,19.83,-10.351201478743066,-12.37,65.0
2024-08-02,ZEAL,Diversified Commercial,Diversified Commercial,192.2,12.21,-10.354477611940304,-12.37,10.0
2024-08-05,ZEAL,Diversified Commercial,Diversified Commercial,192.0,23.85,-9.284195605953228,-11.3,40.0
2024-08-06,ZEAL,Diversified Commercial,Diversified Commercial,191.95,24.52,-7.605294825511432,-9.63,10.0
2024-08-07,ZEAL,Diversified Commercial,Diversified Commercial,192.5,37.21,-3.436167544519686,-5.46,65.0
2024-08-08,ZEAL,Diversified Commercial,Diversified Commercial,190.5,31.48,-4.749999999999998,-6.77,40.0
2024-08-09,ZEAL,Diversified Commercial,Diversified Commercial,190.0,32.44,-3.3570701932858604,-5.38,40.0
2024-08-12,ZEAL,Diversified Commercial,Diversified Commercial,187.75,34.43,-2.720207253886009,-4.74,40.0
2024-08-13,ZEAL,Diversified Commercial,Diversified Commercial,184.0,32.13,-4.786545924967656,-6.81,40.0
2024-08-14,ZEAL,Diversified Commercial,Diversified Commercial,184.5,38.44,-4.52781371280725,-6.55,65.0
2024-08-15,ZEAL,Diversified Commercial,Diversified Commercial,184.5,34.06,-3.705636743215024,-5.73,40.0
2024-08-16,ZEAL,Diversified Commercial,Diversified Commercial,185.5,38.67,-0.536193029490617,-2.56,65.0
2024-08-19,ZEAL,Diversified Commercial,Diversified Commercial,186.3,28.29,-4.215938303341893,-6.24,65.0
2024-08-20,ZEAL,Diversified Commercial,Diversified Commercial,196.15,62.38,3.509234828496055,1.49,100.0
2024-08-21,ZEAL,Diversified Commercial,Diversified Commercial,200.8,63.17,2.947962061010001,0.93,100.0
2024-08-22,ZEAL,Diversified Commercial,Diversified Commercial,209.85,74.24,9.725490196078423,7.71,100.0
2024-08-23,ZEAL,Diversified Commercial,Diversified Commercial,216.75,71.87,6.511056511056501,4.49,100.0
2024-08-26,ZEAL,Diversified Commercial,Diversified Commercial,217.1,80.08,10.147133434804667,8.13,100.0
2024-08-27,ZEAL,Diversified Commercial,Diversified Commercial,200.1,51.09,1.2395648874272691,-0.78,10.0
2024-08-28,ZEAL,Diversified Commercial,Diversified Commercial,228.1,87.86,19.0190451343595,17.0,100.0
2024-08-29,ZEAL,Diversified Commercial,Diversified Commercial,231.55,88.65,19.35567010309278,17.34,100.0
2024-08-30,ZEAL,Diversified Commercial,Diversified Commercial,213.6,67.33,11.134235171696162,9.11,10.0
2024-09-02,ZEAL,Diversified Commercial,Diversified Commercial,208.95,64.07,8.828124999999986,6.81,40.0
2024-09-03,ZEAL,Diversified Commercial,Diversified Commercial,200.85,44.11,4.636624120864807,2.62,40.0
2024-09-04,ZEAL,Diversified Commercial,Diversified Commercial,200.05,42.42,3.9220779220779267,1.9,40.0
2024-09-05,ZEAL,Diversified Commercial,Diversified Commercial,208.35,68.96,9.370078740157473,7.35,65.0
2024-09-06,ZEAL,Diversified Commercial,Diversified Commercial,199.95,47.53,5.236842105263162,3.22,40.0
2024-09-09,ZEAL,Diversified Commercial,Diversified Commercial,195.35,45.31,4.047936085219694,2.03,40.0
2024-09-10,ZEAL,Diversified Commercial,Diversified Commercial,200.6,59.51,9.021739130434781,7.0,65.0
2024-09-11,ZEAL,Diversified Commercial,Diversified Commercial,207.95,72.63,12.710027100271004,10.69,65.0
2024-09-12,ZEAL,Diversified Commercial,Diversified Commercial,199.2,47.52,7.96747967479674,5.95,40.0
2024-09-13,ZEAL,Diversified Commercial,Diversified Commercial,199.15,47.63,7.358490566037745,5.34,40.0
2024-09-16,ZEAL,Diversified Commercial,Diversified Commercial,199.9,53.2,7.300053676865259,5.28,65.0
2024-09-17,ZEAL,Diversified Commercial,Diversified Commercial,187.6,21.39,-4.358908998215661,-6.38,40.0
2024-09-18,ZEAL,Diversified Commercial,Diversified Commercial,190.9,27.99,-4.930278884462158,-6.95,65.0
2024-09-19,ZEAL,Diversified Commercial,Diversified Commercial,187.25,17.07,-10.769597331427205,-12.79,40.0
2024-09-20,ZEAL,Diversified Commercial,Diversified Commercial,187.0,13.76,-13.725490196078427,-15.75,40.0
2024-09-23,ZEAL,Diversified Commercial,Diversified Commercial,182.5,11.83,-15.937356057116537,-17.96,40.0
2024-09-24,ZEAL,Diversified Commercial,Diversified Commercial,189.0,29.25,-5.547226386806592,-7.57,65.0
2024-09-25,ZEAL,Diversified Commercial,Diversified Commercial,192.95,17.34,-15.409907935116184,-17.43,65.0
2024-09-26,ZEAL,Diversified Commercial,Diversified Commercial,184.85,11.25,-20.168430144677185,-22.19,40.0
2024-09-27,ZEAL,Diversified Commercial,Diversified Commercial,188.8,19.27,-11.610486891385763,-13.63,65.0
2024-09-30,ZEAL,Diversified Commercial,Diversified Commercial,187.0,16.3,-10.504905479779847,-12.52,40.0
2024-10-01,ZEAL,Diversified Commercial,Diversified Commercial,186.65,20.4,-7.069952701020654,-9.09,40.0
2024-10-02,ZEAL,Diversified Commercial,Diversified Commercial,186.65,21.21,-6.698325418645346,-8.72,40.0
2024-10-03,ZEAL,Diversified Commercial,Diversified Commercial,181.95,14.93,-12.670986321094313,-14.69,40.0
2024-10-04,ZEAL,Diversified Commercial,Diversified Commercial,182.55,24.25,-8.702175543885959,-10.72,65.0
