symbol,company_name,isin,series,sme_status,current_sector,current_industry,v3_sector,v3_industry,exposure_v3_sector,exposure_v3_industry,proposed_sector,proposed_industry,additional_industries,classification_confidence,change_required,reason,source_1,source_2,source_3,primary_business,market_cap_cr,index_membership,has_conflict,evidence_date,review_status,risk_score
SUKHJITS,Sukhjit Starch & Chemicals Limited,,EQ,NON_SME,CHEMICALS,Industrial & Basic Chemicals,CHEMICALS,Industrial & Basic Chemicals,CHEMICALS,Industrial & Basic Chemicals,CHEMICALS,Industrial & Basic Chemicals,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'CHEMICALS' and Industry 'Industrial & Basic Chemicals' based on core economic business exposure: Chlor-alkali chemicals, caustic soda, synthetic soda ash and industrial acids.",,"Chlor-alkali chemicals, caustic soda, synthetic soda ash and industrial acids.",0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SULA,Sula Vineyards Limited,,EQ,NON_SME,BEVERAGES & DISTILLERIES,IMFL Spirits & Distilleries,BEVERAGES & DISTILLERIES,IMFL Spirits & Distilleries,BEVERAGES & DISTILLERIES,IMFL Spirits & Distilleries,BEVERAGES & DISTILLERIES,IMFL Spirits & Distilleries,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'BEVERAGES & DISTILLERIES' and Industry 'IMFL Spirits & Distilleries' based on core economic business exposure: Distillation of alcoholic beverages, single malts and soft drink ",,"Distillation of alcoholic beverages, single malts and soft drink bottling.",0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SUMEDHA,Sumedha Fiscal Services Limited,,EQ,NON_SME,CAPITAL MARKETS,Wealth Broking & Advisory,CAPITAL MARKETS,Wealth Broking & Advisory,CAPITAL MARKETS,Wealth Broking & Advisory,CAPITAL MARKETS,Wealth Broking & Advisory,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'CAPITAL MARKETS' and Industry 'Wealth Broking & Advisory' based on core economic business exposure: Merchant banking, financial advisory and loan syndication.",,"Merchant banking, financial advisory and loan syndication.",0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SUMEETINDS,Sumeet Industries Limited,,EQ,NON_SME,STEEL,Secondary Steel & TMT Rebars,STEEL,Secondary Steel & TMT Rebars,STEEL,Secondary Steel & TMT Rebars,STEEL,Secondary Steel & TMT Rebars,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'STEEL' and Industry 'Secondary Steel & TMT Rebars' based on core economic business exposure: Sponge iron, induction furnace billets and construction TMT bars.",,"Sponge iron, induction furnace billets and construction TMT bars.",0.1,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SUMICHEM,Sumitomo Chemical India Limited,,EQ,NON_SME,CHEMICALS,Industrial & Basic Chemicals,CHEMICALS,Industrial & Basic Chemicals,CHEMICALS,Industrial & Basic Chemicals,CHEMICALS,Industrial & Basic Chemicals,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'CHEMICALS' and Industry 'Industrial & Basic Chemicals' based on core economic business exposure: Chlor-alkali chemicals, caustic soda, synthetic soda ash and industrial acids.",,"Chlor-alkali chemicals, caustic soda, synthetic soda ash and industrial acids.",0.2,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SUMIT,Sumit Woods Limited,,EQ,NON_SME,CONSTRUCTION & INFRASTRUCTURE,Civil & Commercial Construction,CONSTRUCTION & INFRASTRUCTURE,Civil & Commercial Construction,CONSTRUCTION & INFRASTRUCTURE,Civil & Commercial Construction,CONSTRUCTION & INFRASTRUCTURE,Civil & Commercial Construction,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'CONSTRUCTION & INFRASTRUCTURE' and Industry 'Civil & Commercial Construction' based on core economic business exposure: General contracting of institutional campuses, commercia",,"General contracting of institutional campuses, commercial towers, PEB structures and metro stations.",0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SUMMITSEC,Summit Securities Limited,,EQ,NON_SME,CAPITAL MARKETS,Stockbroking & Wealth Management,CAPITAL MARKETS,Stockbroking & Wealth Management,CAPITAL MARKETS,Stockbroking & Wealth Management,CAPITAL MARKETS,Stockbroking & Wealth Management,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'CAPITAL MARKETS' and Industry 'Stockbroking & Wealth Management' based on core economic business exposure: Online discount stockbroking, algorithm execution, demat services and",,"Online discount stockbroking, algorithm execution, demat services and private wealth advisory.",0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SUNCLAY,Sundaram Clayton Limited,,EQ,NON_SME,AUTO ANCILLARIES,Auto Castings & Heavy Forgings,AUTO ANCILLARIES,Auto Castings & Heavy Forgings,AUTO ANCILLARIES,Auto Castings & Heavy Forgings,AUTO ANCILLARIES,Auto Castings & Heavy Forgings,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,Classified into Sector 'AUTO ANCILLARIES' and Industry 'Auto Castings & Heavy Forgings' based on core economic business exposure: Precision aluminium die castings for commercial trucks and passenger c,,Precision aluminium die castings for commercial trucks and passenger cars.,0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SUNDARAM,Sundaram Multi Pap Limited,,EQ,NON_SME,PAPER & PACKAGING,Paperboard & Packaging Cartons,PAPER & PACKAGING,Paperboard & Packaging Cartons,PAPER & PACKAGING,Paperboard & Packaging Cartons,PAPER & PACKAGING,Paperboard & Packaging Cartons,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,Classified into Sector 'PAPER & PACKAGING' and Industry 'Paperboard & Packaging Cartons' based on core economic business exposure: Exercise note books and paper stationery.,,Exercise note books and paper stationery.,0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SUNDARMFIN,Sundaram Finance Limited,,EQ,NON_SME,FINANCE & NBFC,Vehicle Finance,FINANCE & NBFC,Vehicle Finance,FINANCE & NBFC,Vehicle Finance,FINANCE & NBFC,Vehicle Finance,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'FINANCE & NBFC' and Industry 'Vehicle Finance' based on core economic business exposure: Sundaram Finance - Commercial vehicle haulage truck loans, construction equipment and f",,"Sundaram Finance - Commercial vehicle haulage truck loans, construction equipment and fleet finance",0.2,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SUNDRMBRAK,Sundaram Brake Linings Limited,,BE,NON_SME,AUTO ANCILLARIES,Auto Braking & Suspension,AUTO ANCILLARIES,Auto Braking & Suspension,AUTO ANCILLARIES,Auto Braking & Suspension,AUTO ANCILLARIES,Auto Braking & Suspension,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'AUTO ANCILLARIES' and Industry 'Auto Braking & Suspension' based on core economic business exposure: Automotive disc/drum brakes, front fork shock absorbers and mechanical cont",,"Automotive disc/drum brakes, front fork shock absorbers and mechanical control cables.",0.0,NSE TRADE-TO-TRADE (T2T),False,2026-08-27,NO_CHANGE,0
SUNDRMFAST,Sundram Fasteners Limited,,EQ,NON_SME,AUTO ANCILLARIES,Precision Powertrain Engine Components,AUTO ANCILLARIES,Precision Powertrain Engine Components,AUTO ANCILLARIES,Precision Powertrain Engine Components,AUTO ANCILLARIES,Precision Powertrain Engine Components,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'AUTO ANCILLARIES' and Industry 'Precision Powertrain Engine Components' based on core economic business exposure: High-tensile fasteners, powder metallurgy parts, water pumps a",,"High-tensile fasteners, powder metallurgy parts, water pumps and cold formed parts.",0.2,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SUNDROP,Sundrop Brands Limited,,EQ,NON_SME,FOOD PROCESSING,Edible Oils & Vanaspati,FOOD PROCESSING,Edible Oils & Vanaspati,FOOD PROCESSING,Edible Oils & Vanaspati,FOOD PROCESSING,Edible Oils & Vanaspati,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,Classified into Sector 'FOOD PROCESSING' and Industry 'Edible Oils & Vanaspati' based on core economic business exposure: Sundrop refined sunflower cooking oils and peanut butter.,,Sundrop refined sunflower cooking oils and peanut butter.,0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SUNFLAG,Sunflag Iron And Steel Company Limited,,EQ,NON_SME,STEEL,Secondary Steel & TMT Rebars,STEEL,Secondary Steel & TMT Rebars,STEEL,Secondary Steel & TMT Rebars,STEEL,Secondary Steel & TMT Rebars,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'STEEL' and Industry 'Secondary Steel & TMT Rebars' based on core economic business exposure: Direct reduced iron sponge iron, induction furnace billet casting and TMT rebars.",,"Direct reduced iron sponge iron, induction furnace billet casting and TMT rebars.",0.1,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SUNLOC,Sunil Healthcare Limited,,EQ,NON_SME,PHARMACEUTICALS,Finished Formulations,PHARMACEUTICALS,Finished Formulations,PHARMACEUTICALS,Finished Formulations,PHARMACEUTICALS,Finished Formulations,,HIGH,REVIEW_REQUIRED,Conflict flagged but exposure_v3 partially agrees — manual review needed,COMPANY_NAME_AND_SECURITY_MASTER,Classified into Sector 'PHARMACEUTICALS' and Industry 'Finished Formulations' based on core economic business exposure: Manufacturing and marketing of branded generic prescription medicines and OTC or,,Manufacturing and marketing of branded generic prescription medicines and OTC oral solid dosages.,0.0,NSE BROAD MARKET (EQ),True,2026-08-27,REVIEW_REQUIRED,65
SUNPHARMA,Sun Pharmaceutical Industries Limited,,EQ,NON_SME,PHARMACEUTICALS,Finished Formulations,PHARMACEUTICALS,Finished Formulations,PHARMACEUTICALS,Finished Formulations,PHARMACEUTICALS,Finished Formulations,,HIGH,REVIEW_REQUIRED,Conflict flagged but exposure_v3 partially agrees — manual review needed,COMPANY_NAME_AND_SECURITY_MASTER,Classified into Sector 'PHARMACEUTICALS' and Industry 'Finished Formulations' based on core economic business exposure: Manufacturing and marketing of branded generic prescription medicines and OTC or,,Manufacturing and marketing of branded generic prescription medicines and OTC oral solid dosages.,5.7,NIFTY 50,True,2026-08-27,REVIEW_REQUIRED,65
SUNRAKSHAK,Sunrakshakk Industries India Limited,,EQ,NON_SME,FINANCE & NBFC,Diversified Consumer & MSME NBFC,FINANCE & NBFC,Diversified Consumer & MSME NBFC,FINANCE & NBFC,Diversified Consumer & MSME NBFC,FINANCE & NBFC,Diversified Consumer & MSME NBFC,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,Classified into Sector 'FINANCE & NBFC' and Industry 'Diversified Consumer & MSME NBFC' based on core economic business exposure: Financial advisory and securities.,,Financial advisory and securities.,0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SUNSHIEL,Sunshield Chemicals Limited,,EQ,NON_SME,CHEMICALS,Industrial & Basic Chemicals,CHEMICALS,Industrial & Basic Chemicals,CHEMICALS,Industrial & Basic Chemicals,CHEMICALS,Industrial & Basic Chemicals,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'CHEMICALS' and Industry 'Industrial & Basic Chemicals' based on core economic business exposure: Chlor-alkali chemicals, caustic soda, synthetic soda ash and industrial acids.",,"Chlor-alkali chemicals, caustic soda, synthetic soda ash and industrial acids.",0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SUNTECK,Sunteck Realty Limited,,EQ,NON_SME,REAL ESTATE,Residential Real Estate,REAL ESTATE,Residential Real Estate,REAL ESTATE,Residential Real Estate,REAL ESTATE,Residential Real Estate,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,Classified into Sector 'REAL ESTATE' and Industry 'Residential Real Estate' based on core economic business exposure: Gated luxury and affordable residential housing townships and plotted developments,,Gated luxury and affordable residential housing townships and plotted developments.,0.1,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SUNTV,Sun TV Network Limited,,EQ,NON_SME,MEDIA & ENTERTAINMENT,Television Broadcasting & OTT,MEDIA & ENTERTAINMENT,Television Broadcasting & OTT,MEDIA & ENTERTAINMENT,Television Broadcasting & OTT,MEDIA & ENTERTAINMENT,Television Broadcasting & OTT,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'MEDIA & ENTERTAINMENT' and Industry 'Television Broadcasting & OTT' based on core economic business exposure: Linear satellite TV broadcast channels, cable distribution, FM rad",,"Linear satellite TV broadcast channels, cable distribution, FM radio and digital OTT streaming.",0.2,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SUPERHOUSE,Superhouse Limited,,EQ,NON_SME,FOOTWEAR,Sports & Athleisure Footwear,FOOTWEAR,Sports & Athleisure Footwear,FOOTWEAR,Sports & Athleisure Footwear,FOOTWEAR,Sports & Athleisure Footwear,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'FOOTWEAR' and Industry 'Sports & Athleisure Footwear' based on core economic business exposure: Finished leather, safety footwear and fashion shoes for export.",,"Finished leather, safety footwear and fashion shoes for export.",0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SUPERSPIN,Super Spinning Mills Limited,,BE,NON_SME,TEXTILES,Cotton Spinning & Yarns,TEXTILES,Cotton Spinning & Yarns,TEXTILES,Cotton Spinning & Yarns,TEXTILES,Cotton Spinning & Yarns,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'TEXTILES' and Industry 'Cotton Spinning & Yarns' based on core economic business exposure: Ring-spun compact cotton yarn, blended synthetic yarns and woven fabric.",,"Ring-spun compact cotton yarn, blended synthetic yarns and woven fabric.",0.0,NSE TRADE-TO-TRADE (T2T),False,2026-08-27,NO_CHANGE,0
SUPRAJIT,Suprajit Engineering Limited,,EQ,NON_SME,AUTO ANCILLARIES,Precision Auto Engine Components,AUTO ANCILLARIES,Precision Auto Engine Components,AUTO ANCILLARIES,Precision Auto Engine Components,AUTO ANCILLARIES,Precision Auto Engine Components,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'AUTO ANCILLARIES' and Industry 'Precision Auto Engine Components' based on core economic business exposure: Precision automotive engine parts, engineered fasteners and structur",,"Precision automotive engine parts, engineered fasteners and structural stampings.",0.1,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SUPREME,Supreme Holdings & Hospitality (India) Limited,,EQ,NON_SME,HEALTHCARE SERVICES,Hospitals & Healthcare Chains,HEALTHCARE SERVICES,Hospitals & Healthcare Chains,HEALTHCARE SERVICES,Hospitals & Healthcare Chains,HEALTHCARE SERVICES,Hospitals & Healthcare Chains,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'HEALTHCARE SERVICES' and Industry 'Hospitals & Healthcare Chains' based on core economic business exposure: Multi-specialty tertiary care hospital chains providing surgical, on",,"Multi-specialty tertiary care hospital chains providing surgical, oncology and intensive care beds.",0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SUPREMEENG,Supreme Engineering Limited,,BZ,NON_SME,AUTO ANCILLARIES,Precision Auto Engine Components,AUTO ANCILLARIES,Precision Auto Engine Components,AUTO ANCILLARIES,Precision Auto Engine Components,AUTO ANCILLARIES,Precision Auto Engine Components,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'AUTO ANCILLARIES' and Industry 'Precision Auto Engine Components' based on core economic business exposure: Precision automotive engine parts, engineered fasteners and structur",,"Precision automotive engine parts, engineered fasteners and structural stampings.",0.0,NSE TRADE-TO-TRADE (T2T),False,2026-08-27,NO_CHANGE,0
SUPREMEIND,Supreme Industries Limited,,EQ,NON_SME,BUILDING MATERIALS,Plastic & CPVC Pipes,BUILDING MATERIALS,Plastic & CPVC Pipes,BUILDING MATERIALS,Plastic & CPVC Pipes,BUILDING MATERIALS,Plastic & CPVC Pipes,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,Classified into Sector 'BUILDING MATERIALS' and Industry 'Plastic & CPVC Pipes' based on core economic business exposure: CPVC plumbing pipes and agricultural drainage fittings.,,CPVC plumbing pipes and agricultural drainage fittings.,0.7,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SUPREMEINF,Supreme Infrastructure India Limited,,EQ,NON_SME,CONSTRUCTION & INFRASTRUCTURE,Civil & Commercial Construction,CONSTRUCTION & INFRASTRUCTURE,Civil & Commercial Construction,CONSTRUCTION & INFRASTRUCTURE,Civil & Commercial Construction,CONSTRUCTION & INFRASTRUCTURE,Civil & Commercial Construction,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'CONSTRUCTION & INFRASTRUCTURE' and Industry 'Civil & Commercial Construction' based on core economic business exposure: General contracting of institutional campuses, commercia",,"General contracting of institutional campuses, commercial towers, PEB structures and metro stations.",0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SUPRIYA,Supriya Lifescience Limited,,EQ,NON_SME,PHARMACEUTICALS,Finished Formulations,PHARMACEUTICALS,Finished Formulations,PHARMACEUTICALS,Finished Formulations,PHARMACEUTICALS,Finished Formulations,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,Classified into Sector 'PHARMACEUTICALS' and Industry 'Finished Formulations' based on core economic business exposure: Manufacturing and marketing of branded generic prescription medicines and OTC or,,Manufacturing and marketing of branded generic prescription medicines and OTC oral solid dosages.,0.1,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SUPTANERY,Super Tannery Limited,,EQ,NON_SME,FOOTWEAR,Sports & Athleisure Footwear,FOOTWEAR,Sports & Athleisure Footwear,FOOTWEAR,Sports & Athleisure Footwear,FOOTWEAR,Sports & Athleisure Footwear,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,Classified into Sector 'FOOTWEAR' and Industry 'Sports & Athleisure Footwear' based on core economic business exposure: Finished leather and safety footwear exports.,,Finished leather and safety footwear exports.,0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SURAJEST,Suraj Estate Developers Limited,,EQ,NON_SME,AUTO ANCILLARIES,Precision Auto Engine Components,AUTO ANCILLARIES,Precision Auto Engine Components,AUTO ANCILLARIES,Precision Auto Engine Components,AUTO ANCILLARIES,Precision Auto Engine Components,,HIGH,REVIEW_REQUIRED,Conflict flagged but exposure_v3 partially agrees — manual review needed,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'AUTO ANCILLARIES' and Industry 'Precision Auto Engine Components' based on core economic business exposure: Precision automotive engine parts, engineered fasteners and structur",,"Precision automotive engine parts, engineered fasteners and structural stampings.",0.0,NSE BROAD MARKET (EQ),True,2026-08-27,REVIEW_REQUIRED,65
SURAJLTD,Suraj Limited,,EQ,NON_SME,STEEL,Steel Pipes & Tubes,STEEL,Steel Pipes & Tubes,STEEL,Steel Pipes & Tubes,STEEL,Steel Pipes & Tubes,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'STEEL' and Industry 'Steel Pipes & Tubes' based on core economic business exposure: Stainless steel seamless pipes, tubes and U-tubes for heat exchangers.",,"Stainless steel seamless pipes, tubes and U-tubes for heat exchangers.",0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SURAKSHA,Suraksha Diagnostic Limited,,EQ,NON_SME,HEALTHCARE SERVICES,Diagnostic & Pathology Labs,HEALTHCARE SERVICES,Diagnostic & Pathology Labs,HEALTHCARE SERVICES,Diagnostic & Pathology Labs,HEALTHCARE SERVICES,Diagnostic & Pathology Labs,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,Classified into Sector 'HEALTHCARE SERVICES' and Industry 'Diagnostic & Pathology Labs' based on core economic business exposure: Clinical pathology laboratories and radiological diagnostic imaging we,,Clinical pathology laboratories and radiological diagnostic imaging wellness networks.,0.1,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SURANASOL,Surana Solar Limited,,EQ,NON_SME,RENEWABLE ENERGY,Solar PV & Green Hydrogen,RENEWABLE ENERGY,Solar PV & Green Hydrogen,RENEWABLE ENERGY,Solar PV & Green Hydrogen,RENEWABLE ENERGY,Solar PV & Green Hydrogen,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'RENEWABLE ENERGY' and Industry 'Solar PV & Green Hydrogen' based on core economic business exposure: Manufacturing of high-efficiency solar photovoltaic modules, solar glass an",,"Manufacturing of high-efficiency solar photovoltaic modules, solar glass and green hydrogen ecosystem.",0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SURANAT&P,Surana Telecom and Power Limited,,EQ,NON_SME,POWER,Conventional Thermal & Fossil Power,POWER,Conventional Thermal & Fossil Power,POWER,Conventional Thermal & Fossil Power,POWER,Conventional Thermal & Fossil Power,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'POWER' and Industry 'Conventional Thermal & Fossil Power' based on core economic business exposure: Large-scale thermal power generation, pit-head coal plants and baseload elec",,"Large-scale thermal power generation, pit-head coal plants and baseload electricity generation.",0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SURYALA,Suryalata Spinning Mills Limited,,EQ,NON_SME,TEXTILES,Cotton Spinning & Yarns,TEXTILES,Cotton Spinning & Yarns,TEXTILES,Cotton Spinning & Yarns,TEXTILES,Cotton Spinning & Yarns,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'TEXTILES' and Industry 'Cotton Spinning & Yarns' based on core economic business exposure: Ring-spun compact cotton yarn, blended synthetic yarns and woven fabric.",,"Ring-spun compact cotton yarn, blended synthetic yarns and woven fabric.",0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SURYALAXMI,Suryalakshmi Cotton Mills Limited,,EQ,NON_SME,TEXTILES,Cotton Spinning & Yarns,TEXTILES,Cotton Spinning & Yarns,TEXTILES,Cotton Spinning & Yarns,TEXTILES,Cotton Spinning & Yarns,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'TEXTILES' and Industry 'Cotton Spinning & Yarns' based on core economic business exposure: Ring-spun compact cotton yarn, blended synthetic yarns and woven fabric.",,"Ring-spun compact cotton yarn, blended synthetic yarns and woven fabric.",0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SURYAROSNI,Surya Roshni Limited,,EQ,NON_SME,STEEL,Steel Pipes & Tubes,STEEL,Steel Pipes & Tubes,STEEL,Steel Pipes & Tubes,STEEL,Steel Pipes & Tubes,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'STEEL' and Industry 'Steel Pipes & Tubes' based on core economic business exposure: ERW steel pipes, spiral pipes, LED luminaires and lighting.",,"ERW steel pipes, spiral pipes, LED luminaires and lighting.",0.1,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SURYODAY,Suryoday Small Finance Bank Limited,,EQ,NON_SME,FINANCE & NBFC,Diversified Consumer & MSME NBFC,FINANCE & NBFC,Diversified Consumer & MSME NBFC,FINANCE & NBFC,Diversified Consumer & MSME NBFC,FINANCE & NBFC,Diversified Consumer & MSME NBFC,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'FINANCE & NBFC' and Industry 'Diversified Consumer & MSME NBFC' based on core economic business exposure: Digital consumer financing, personal loans, SME business loans and ret",,"Digital consumer financing, personal loans, SME business loans and retail credit cards.",0.1,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SUTLEJTEX,Sutlej Textiles and Industries Limited,,BE,NON_SME,TEXTILES,Cotton Spinning & Yarns,TEXTILES,Cotton Spinning & Yarns,TEXTILES,Cotton Spinning & Yarns,TEXTILES,Cotton Spinning & Yarns,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'TEXTILES' and Industry 'Cotton Spinning & Yarns' based on core economic business exposure: Ring-spun compact cotton yarn, blended synthetic yarns and woven fabric.",,"Ring-spun compact cotton yarn, blended synthetic yarns and woven fabric.",0.0,NSE TRADE-TO-TRADE (T2T),False,2026-08-27,NO_CHANGE,0
SUVEN,Suven Life Sciences Limited,,EQ,NON_SME,PHARMACEUTICALS,CDMO & Sterile Injectables,PHARMACEUTICALS,CDMO & Sterile Injectables,PHARMACEUTICALS,CDMO & Sterile Injectables,PHARMACEUTICALS,CDMO & Sterile Injectables,,HIGH,REVIEW_REQUIRED,Conflict flagged but exposure_v3 partially agrees — manual review needed,ANNUAL_REPORT_CONCALL_AUDIT,Classified into Sector 'PHARMACEUTICALS' and Industry 'CDMO & Sterile Injectables' based on core economic business exposure: CNS neurodegenerative drug discovery and clinical CDMO.,,CNS neurodegenerative drug discovery and clinical CDMO.,0.9,NSE BROAD MARKET (EQ),True,2026-08-27,REVIEW_REQUIRED,65
SUVIDHAA,Suvidhaa Infoserve Limited,,EQ,NON_SME,SERVICES & MEDIA,Consumer Internet Platforms & Apps,SERVICES & MEDIA,Consumer Internet Platforms & Apps,SERVICES & MEDIA,Consumer Internet Platforms & Apps,SERVICES & MEDIA,Consumer Internet Platforms & Apps,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,Classified into Sector 'SERVICES & MEDIA' and Industry 'Consumer Internet Platforms & Apps' based on core economic business exposure: Retail point-of-sale digital financial payment network.,,Retail point-of-sale digital financial payment network.,0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
